STATION ID,TIME,LAST UPDATED,NAME,BIKE STANDS,AVAILABLE BIKE STANDS,AVAILABLE BIKES,STATUS,ADDRESS,LATITUDE,LONGITUDE
25,4/1/2019 5:50,4/1/2019 5:45,MERRION SQUARE EAST,30,27,3,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 5:55,4/1/2019 5:45,MERRION SQUARE EAST,30,27,3,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:00,4/1/2019 5:56,MERRION SQUARE EAST,30,26,4,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:05,4/1/2019 6:02,MERRION SQUARE EAST,30,24,6,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:10,4/1/2019 6:08,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:15,4/1/2019 6:08,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:20,4/1/2019 6:18,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:25,4/1/2019 6:24,MERRION SQUARE EAST,30,22,8,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:30,4/1/2019 6:28,MERRION SQUARE EAST,30,19,11,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:35,4/1/2019 6:28,MERRION SQUARE EAST,30,19,11,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:40,4/1/2019 6:38,MERRION SQUARE EAST,30,19,11,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:45,4/1/2019 6:38,MERRION SQUARE EAST,30,19,11,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:50,4/1/2019 6:46,MERRION SQUARE EAST,30,17,13,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 6:55,4/1/2019 6:53,MERRION SQUARE EAST,30,16,14,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:00,4/1/2019 6:59,MERRION SQUARE EAST,30,14,16,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:05,4/1/2019 7:03,MERRION SQUARE EAST,30,13,17,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:10,4/1/2019 7:08,MERRION SQUARE EAST,30,10,20,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:15,4/1/2019 7:13,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:20,4/1/2019 7:13,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:25,4/1/2019 7:23,MERRION SQUARE EAST,30,7,23,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:30,4/1/2019 7:27,MERRION SQUARE EAST,30,4,26,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:35,4/1/2019 7:33,MERRION SQUARE EAST,30,2,28,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:40,4/1/2019 7:34,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:45,4/1/2019 7:41,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:50,4/1/2019 7:41,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 7:55,4/1/2019 7:50,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:00,4/1/2019 7:57,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:05,4/1/2019 8:03,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:10,4/1/2019 8:07,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:15,4/1/2019 8:10,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:20,4/1/2019 8:18,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:25,4/1/2019 8:21,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:30,4/1/2019 8:21,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:35,4/1/2019 8:31,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:40,4/1/2019 8:31,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:45,4/1/2019 8:43,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:50,4/1/2019 8:48,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 8:55,4/1/2019 8:48,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:00,4/1/2019 8:58,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:05,4/1/2019 8:58,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:10,4/1/2019 9:08,MERRION SQUARE EAST,30,0,30,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:15,4/1/2019 9:12,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:20,4/1/2019 9:12,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
25,4/1/2019 9:25,4/1/2019 9:22,MERRION SQUARE EAST,30,1,29,Open,Merrion Square East,53.339436,-6.246548
